SPATIAL,RAC_WHITE,RAC_BLACK,RAC_INDIAN,RAC_ASIAN,RAC_PACIFIC,RAC_OTHER,RAC_HISPANIC,EDU_ELEMENTAR,EDU_HIGH,EDU_COLLEGE,EDU_BACHELOR,INC_A,INC_B,INC_C,INC_D,INC_E,INC_F,INC_G,INC_H,INC_I,INC_J
2180,0.15284947869217533,0.007591861524445794,0.7230488915882174,0.012855552181394878,0.0022269460471707665,0.0799676080574957,0.021459661909100113,0.07775544906477044,0.5333127222136342,0.23651259854691606,0.15241923017467923,0.078,0.044000000000000004,0.10300000000000004,0.12200000000000003,0.13799999999999998,0.161,0.133,0.12899999999999998,0.056999999999999995,0.033999999999999996
2185,0.31566986881520503,0.004751575250490652,0.5091416176014875,0.059084805288709845,0.01652721826257618,0.056502427435182315,0.038322487346348515,0.05021500901650714,0.4683035095020114,0.2962962962962963,0.18518518518518517,0.045,0.040999999999999995,0.079,0.084,0.10900000000000001,0.159,0.128,0.18600000000000003,0.091,0.079
2188,0.11161465751650913,0.003237084034701541,0.8209245112003107,0.00789848504467176,0.00012948336138806163,0.0350899909361647,0.021105787906254045,0.10924705412422608,0.5801877371679649,0.18633912522468543,0.12422608348312363,0.051,0.043,0.095,0.10600000000000001,0.11299999999999999,0.184,0.10699999999999998,0.17600000000000005,0.084,0.040999999999999995
2195,0.6702127659574468,0.02346683354192741,0.07478097622027534,0.044430538172715896,0.006257822277847309,0.07728410513141427,0.10356695869837297,0.04050736497545008,0.41530278232405893,0.24631751227495907,0.2978723404255319,0.05,0.06099999999999999,0.101,0.079,0.078,0.213,0.11900000000000001,0.156,0.098,0.045
2198,0.451364919987449,0.0020395356134295575,0.4002196422968309,0.010825227486664575,0.005961719485409476,0.09491684970191402,0.03467210542830248,0.033367875647668396,0.47751295336787564,0.29533678756476683,0.19378238341968912,0.06500000000000002,0.035,0.14400000000000004,0.10700000000000001,0.13100000000000003,0.18100000000000002,0.11800000000000001,0.159,0.042,0.017
2220,0.6214549938347719,0.0218585360385607,0.124985988117924,0.06781750924784218,0.0036991368680641184,0.09785898441878713,0.062324851474049994,0.03704239618000289,0.3141368832296339,0.26204601360150487,0.38677470698885835,0.05399999999999999,0.031,0.062,0.06399999999999999,0.12000000000000001,0.203,0.162,0.18899999999999995,0.067,0.049
2230,0.7642998027613412,0.004930966469428008,0.046351084812623275,0.07495069033530571,0.0,0.046351084812623275,0.0631163708086785,0.017045454545454544,0.2784090909090909,0.33636363636363636,0.36818181818181817,0.005,0.019,0.079,0.044000000000000004,0.15,0.29400000000000004,0.129,0.208,0.051000000000000004,0.021000000000000008
2240,0.7539454806312769,0.012625538020086082,0.11018651362984218,0.017790530846484937,0.000430416068866571,0.05437589670014347,0.050645624103299855,0.05317896389324961,0.40345368916797486,0.2751177394034537,0.26824960753532184,0.057,0.044,0.09100000000000001,0.086,0.101,0.189,0.173,0.166,0.065,0.027000000000000003
2261,0.7014282713715606,0.001260239445494644,0.14377231674018062,0.037072043688300776,0.005356017643352237,0.06448225162780928,0.04662885948330183,0.03420689655172414,0.3433103448275862,0.27751724137931033,0.3449655172413793,0.064,0.024999999999999998,0.09799999999999999,0.05399999999999999,0.08299999999999999,0.13099999999999998,0.16599999999999998,0.19399999999999992,0.111,0.075
2275,0.663890045814244,0.0029154518950437317,0.1749271137026239,0.03456892961266139,0.0,0.0937109537692628,0.029987505206164097,0.05508919202518363,0.41867785939139557,0.26862539349422876,0.25760755508919203,0.03600000000000001,0.05,0.15,0.078,0.157,0.198,0.11800000000000001,0.14300000000000002,0.046,0.023999999999999997
2282,0.43188854489164086,0.010835913312693499,0.3111455108359133,0.058823529411764705,0.010835913312693499,0.14860681114551083,0.02786377708978328,0.027888446215139442,0.4601593625498008,0.2848605577689243,0.22709163346613545,0.049,0.02,0.10900000000000001,0.073,0.146,0.18199999999999997,0.19399999999999998,0.18600000000000003,0.028,0.012
2290,0.2125,0.00375,0.7007142857142857,0.007321428571428572,0.0,0.056607142857142856,0.019107142857142857,0.09566294919454771,0.504089219330855,0.24956629491945478,0.1506815365551425,0.115,0.075,0.15900000000000003,0.10700000000000001,0.14400000000000002,0.15,0.10300000000000001,0.09400000000000001,0.04,0.013000000000000001
4001,0.18571862991734167,0.004865507422663312,0.7270201531529041,0.003580018245652835,0.0008846377132115113,0.01845298979902137,0.05947806374920521,0.1355097253445411,0.4286384517642459,0.2781546280910957,0.1576971948001173,0.198,0.087,0.13200000000000003,0.113,0.14600000000000002,0.15200000000000002,0.085,0.06800000000000002,0.015,0.005
4003,0.5629949210856862,0.03714394938249452,0.008168392145236665,0.01731199825241658,0.002832021345483199,0.027516637150190752,0.3440320806384921,0.07592140798971919,0.31390620764434807,0.30278204471752856,0.3073903396484042,0.09300000000000001,0.073,0.12400000000000001,0.11499999999999999,0.139,0.184,0.11299999999999999,0.10200000000000001,0.031000000000000003,0.02700000000000001
4005,0.5461959670877274,0.013428554873102329,0.2595100822806814,0.016767586047050642,0.001108181712828833,0.02587930235253216,0.13711032564607717,0.05027368967018311,0.28000629810408545,0.32465800368624326,0.3450620085394882,0.09400000000000001,0.059000000000000004,0.10400000000000001,0.10300000000000001,0.131,0.17300000000000001,0.13,0.12800000000000003,0.039,0.04
4007,0.632223246018165,0.0055284980913518494,0.1529175050301811,0.0075969837717896165,0.0,0.016247014799074824,0.18548675228943756,0.0627139855021133,0.399423862482586,0.2910438950674128,0.2468182569478879,0.091,0.06799999999999999,0.147,0.128,0.177,0.17,0.102,0.08700000000000001,0.016,0.014
4009,0.5146153641184151,0.01811932105838152,0.12632897226145115,0.007061206000692798,0.0013056569586186683,0.011591036265288178,0.3209784433371526,0.07916405124986153,0.39652180334527193,0.3279917291289739,0.19632241627589261,0.10500000000000001,0.06,0.10800000000000004,0.103,0.145,0.19,0.155,0.09700000000000002,0.023999999999999997,0.011999999999999999
4011,0.47777536860364267,0.01777970511708586,0.03263226366001735,0.005529054640069384,0.0,0.0011925411968777104,0.46509106678230705,0.06883509833585477,0.4400907715582451,0.3039334341906203,0.18714069591527988,0.04099999999999999,0.046,0.115,0.107,0.175,0.20100000000000007,0.13,0.14400000000000004,0.024,0.017
4012,0.588849487785658,0.003792356185973207,0.12061662726556344,0.006944444444444444,0.002364066193853428,0.015612687155240347,0.26182033096926716,0.11368508813720819,0.5039899952358265,0.23064554549785612,0.1516793711291091,0.1,0.09300000000000003,0.173,0.113,0.166,0.19200000000000003,0.079,0.06099999999999998,0.013999999999999999,0.008000000000000002
4013,0.5691811447043927,0.05013612408705387,0.015411580000631031,0.03761994781033565,0.0019214640695268664,0.022861411224373244,0.30286832810368663,0.0747846068103535,0.29988468420963327,0.2703280789707593,0.35500263000925397,0.067,0.044000000000000004,0.09499999999999999,0.10099999999999999,0.14100000000000001,0.18500000000000003,0.125,0.138,0.053000000000000005,0.052000000000000005
4015,0.7825260645585845,0.009517308438385495,0.01890693368822712,0.011486576077081359,0.0013701388309130822,0.01910828025477707,0.15708469815203138,0.06261021862543785,0.4708177316100978,0.28451503804807343,0.18205701171639088,0.08300000000000002,0.063,0.15,0.145,0.171,0.18600000000000005,0.094,0.075,0.016999999999999998,0.016
4017,0.41927196443918713,0.006727721354046336,0.43165540759086585,0.0060900664454897465,0.0009241375486327385,0.024831575931761683,0.11049912669001655,0.10192046357785697,0.4100920489218225,0.291813030435117,0.19617445706520345,0.14800000000000005,0.076,0.134,0.12100000000000001,0.139,0.18400000000000002,0.094,0.067,0.022999999999999996,0.013999999999999999
4019,0.532715794677367,0.03199719336853583,0.02383842732957388,0.025935427542861926,0.001281721613254955,0.023171653022211858,0.3610597824461946,0.06379711446237986,0.29727899312287004,0.294076383078587,0.3448475093361631,0.081,0.062,0.124,0.114,0.147,0.179,0.113,0.10800000000000001,0.038,0.033
4021,0.5788573555598032,0.043337089164092915,0.04614641703805797,0.0165944004587479,0.003304795726401143,0.01983128942364765,0.2919286526292492,0.0796977554089631,0.3818527088804268,0.2865513772645935,0.2518981584460166,0.07800000000000001,0.04200000000000001,0.10300000000000001,0.11,0.155,0.214,0.131,0.115,0.03200000000000001,0.02
4023,0.15274883451135413,0.001997980535802522,0.0016757256106730832,0.00766966721808065,0.00038670591015532686,0.0033299675596708705,0.8321911186542634,0.14386955346686287,0.3695384522987298,0.23077385063511607,0.25581814359929134,0.11099999999999999,0.074,0.137,0.134,0.151,0.163,0.107,0.07200000000000001,0.032,0.019
4025,0.8115936061778888,0.00518331457641386,0.015504195145160257,0.007992277639007072,0.0002150183451822166,0.01896278810170825,0.14054880001463954,0.04169851238937073,0.32432791679128037,0.3087318202461259,0.325241750573223,0.066,0.06400000000000002,0.12300000000000001,0.11800000000000001,0.16499999999999998,0.20300000000000007,0.11499999999999999,0.094,0.03,0.023000000000000003
4027,0.3274501701985322,0.01796430749857348,0.008814906636758948,0.01147610333903941,0.001254353343958444,0.013379769002223403,0.6196603899809141,0.15292604587314915,0.38427092079485026,0.2784041688323804,0.18439886449962017,0.08299999999999999,0.063,0.136,0.14,0.16599999999999998,0.185,0.10899999999999999,0.077,0.022000000000000002,0.018000000000000002
5001,0.703915127362809,0.2575798373633475,0.0005923851580591308,5.385319618719371e-05,0.0,0.007916419839517476,0.029942377080079702,0.07641661413462211,0.5121524129719128,0.22847937241717448,0.18295160047629053,0.095,0.083,0.13800000000000004,0.154,0.17300000000000001,0.15,0.08699999999999998,0.076,0.017,0.027000000000000003
5003,0.6798799371099147,0.25918338177140404,0.0020486921720901424,0.0,0.0,0.007432464624327028,0.051455524322264044,0.06716882470119521,0.4871140438247012,0.27365537848605576,0.17206175298804782,0.105,0.09,0.15,0.133,0.155,0.16,0.10000000000000002,0.07400000000000002,0.019,0.014
5005,0.9524297423887588,0.002463895394223263,0.005318110850897736,0.005537665886026542,0.00017076502732240437,0.01368559718969555,0.02039422326307572,0.05396834805287179,0.4291980321261336,0.2736352320550056,0.24319838776598898,0.056,0.07799999999999999,0.17099999999999999,0.157,0.178,0.192,0.079,0.056,0.019,0.015000000000000001
5007,0.7473769629451416,0.014280413161468167,0.012975521039346575,0.03519946499422993,0.004261288336303322,0.025221118047881384,0.1606852314756291,0.06889876123227734,0.3750825285632756,0.22387341517182727,0.33214529503261975,0.045,0.041,0.09300000000000003,0.09600000000000002,0.14700000000000002,0.20199999999999999,0.12400000000000001,0.144,0.049000000000000016,0.057999999999999996
5009,0.9434063429934855,0.003404734457521246,0.007613736897134125,0.005120506152650063,0.001233210905873837,0.016192595372778208,0.02302887322055709,0.0640115758285675,0.4299937986632674,0.2974919038103769,0.2085027216977882,0.08700000000000001,0.07000000000000002,0.13800000000000004,0.152,0.18199999999999997,0.17900000000000002,0.08099999999999999,0.072,0.011999999999999999,0.027999999999999997
5011,0.5647080028839221,0.290465032444124,0.0,0.0,0.0,0.0030641672674837778,0.1417627974044701,0.07963246554364471,0.5283307810107197,0.2092119213099305,0.18282483213570502,0.126,0.105,0.162,0.109,0.13699999999999996,0.15,0.093,0.078,0.026,0.013000000000000003
5013,0.7285988483685221,0.21880998080614203,0.0011516314779270633,0.002111324376199616,0.0028790786948176585,0.008445297504798464,0.03800383877159309,0.05656324582338902,0.5947494033412888,0.17494033412887827,0.1737470167064439,0.09300000000000001,0.089,0.147,0.16899999999999998,0.139,0.153,0.068,0.119,0.016,0.006
5015,0.8108703503069701,0.0050920910075839656,0.0034308414590104733,0.008847959552184904,0.0050920910075839656,0.02145178764897075,0.14521487901769592,0.08947954355691623,0.44076444939233694,0.2524816773355599,0.21727432971518693,0.067,0.096,0.15699999999999997,0.128,0.17400000000000002,0.19,0.10200000000000001,0.045,0.025,0.016
5017,0.39136652068996336,0.5422289748860488,0.004200554115649299,0.004111180623826973,0.0,0.006434891411207436,0.05165787827330414,0.08373927163071213,0.5396659707724426,0.22025052192066805,0.15634423567617722,0.193,0.091,0.16399999999999998,0.124,0.11199999999999997,0.16699999999999995,0.07700000000000001,0.03799999999999999,0.018,0.017
5019,0.6937048139657909,0.235760888732146,0.001454769881855052,0.007670604831599365,0.0,0.016751895609239995,0.04465702697936872,0.04622378005367216,0.32778355879292403,0.3682019825839312,0.2577906785694726,0.13999999999999999,0.073,0.146,0.132,0.125,0.16,0.11299999999999999,0.08,0.017,0.015000000000000001
5021,0.9601368241020918,0.004999342191816867,0.004078410735429549,0.0017103012761478752,0.0,0.01098539665833443,0.01808972503617945,0.10413540103385026,0.5301817575454394,0.21410705352676337,0.15157578789394696,0.121,0.119,0.139,0.151,0.158,0.16499999999999998,0.07600000000000001,0.05099999999999999,0.011000000000000001,0.009000000000000001
5023,0.9500136788212764,0.005588775550084027,0.004025481689920663,0.005745104936100363,0.0,0.010591315902606792,0.024035643100011723,0.0689252336448598,0.49031347352024923,0.24041082554517135,0.2003504672897196,0.07400000000000001,0.08000000000000002,0.159,0.109,0.151,0.191,0.095,0.08000000000000002,0.032,0.027000000000000003
5025,0.8469302933143332,0.10509440684004275,0.0022562641016506354,0.0010687566797292483,0.0,0.022206388789929938,0.022443890274314215,0.07730288535719797,0.4971455022373091,0.22033636784446844,0.20521524456102452,0.08700000000000001,0.072,0.139,0.11299999999999999,0.16,0.199,0.08200000000000002,0.12000000000000001,0.012,0.016
5027,0.5921880172128434,0.3468636213174446,0.0031446540880503146,0.010592519033432638,0.0,0.02159880834160874,0.025612380006620323,0.059718784559481805,0.4332508294275633,0.2784243509400179,0.22860603507293698,0.12899999999999998,0.104,0.14199999999999996,0.107,0.127,0.16599999999999998,0.10099999999999999,0.09899999999999999,0.013999999999999999,0.01
5029,0.8179012345679012,0.11794871794871795,0.0049382716049382715,0.0005223171889838557,0.0,0.02117758784425451,0.03751187084520418,0.0575997036671194,0.5171626126682306,0.2104580812445981,0.21477960242005187,0.109,0.09300000000000001,0.14900000000000002,0.11800000000000001,0.128,0.175,0.1,0.084,0.019,0.023999999999999997
5031,0.7796547568134987,0.13834026670813732,0.002702072236693752,0.011877454220286925,0.0007775747443723028,0.019449088293612225,0.04719878698339878,0.04575788929125711,0.39963786859803413,0.27209001551991724,0.2825142265907915,0.08300000000000002,0.06700000000000002,0.135,0.115,0.16,0.18100000000000002,0.108,0.092,0.030999999999999996,0.028000000000000004
5033,0.8548452209859997,0.013322137355273144,0.01446864857009059,0.0174560369467276,0.0,0.030019216173882153,0.06988873996802687,0.06811566078012808,0.49032925803738925,0.24669556029928627,0.1948595208831964,0.087,0.061000000000000006,0.139,0.128,0.17600000000000002,0.194,0.10300000000000002,0.081,0.015000000000000001,0.016
5035,0.4365292561249015,0.5056048150915958,0.0017167902082365536,0.00654400032316051,0.0015148148896204883,0.02484296418977601,0.023247359172709096,0.07591027764520929,0.4700878695151736,0.2408130035653126,0.21318884927430448,0.101,0.06900000000000002,0.164,0.13,0.11900000000000004,0.18500000000000003,0.097,0.09000000000000001,0.026,0.017
5037,0.7320676322926886,0.2319810721911247,0.0015580818281493451,0.003000750187546887,0.0,0.01281089503145017,0.018581568469040338,0.08135619164243074,0.568651461809276,0.18023878769324966,0.16975355885504362,0.10400000000000002,0.07899999999999999,0.16499999999999998,0.12700000000000003,0.14100000000000001,0.15799999999999997,0.09699999999999998,0.08900000000000002,0.018,0.022000000000000002
5039,0.5334711811837685,0.40746963039545103,0.0005169294391315585,0.01783406565003877,0.0,0.011113982941328508,0.029594210390281726,0.06190958164642375,0.5777665317139001,0.1978744939271255,0.1624493927125506,0.07400000000000001,0.10200000000000001,0.165,0.151,0.21400000000000002,0.13599999999999998,0.086,0.062000000000000006,0.008,0.002
5041,0.4591302926271048,0.4762955697237208,0.0011443518064410659,0.0011443518064410659,0.0,0.00980872976949485,0.05247670426679745,0.10159428257284223,0.5363386476085762,0.2091258933479934,0.15294117647058825,0.143,0.12399999999999999,0.207,0.11599999999999996,0.10700000000000001,0.196,0.059000000000000004,0.028000000000000004,0.009000000000000003,0.01
5043,0.6710188356164384,0.2872966609589041,0.0008561643835616438,0.001230736301369863,0.0,0.010113441780821918,0.02948416095890411,0.06054754844493483,0.4468657333976967,0.2798427694641749,0.21274394869319357,0.17800000000000002,0.062000000000000006,0.16,0.11800000000000001,0.11199999999999997,0.194,0.07899999999999999,0.065,0.023,0.008
