SPATIAL,INC_TOTAL,INC_A,INC_B,INC_C,INC_D,INC_E,INC_F,INC_G,INC_H,INC_I,INC_J
00707,4035,1218.57,536.655,883.6649999999998,685.95,351.04499999999996,302.625,16.14,20.175,0.0,20.175
00714,6168,2084.7839999999997,820.344,1289.1119999999999,937.536,604.464,376.248,12.336,18.504,0.0,24.672
00715,1268,485.64399999999995,299.24800000000005,224.43599999999998,100.172,51.98799999999999,73.544,32.968,0.0,0.0,0.0
00716,11483,4030.5330000000004,1056.436,1906.178,1423.892,1044.953,872.708,482.28600000000006,355.973,103.34700000000001,218.177
00717,6943,3152.122,826.2170000000001,902.59,749.844,555.44,486.01000000000005,145.803,55.544000000000004,41.658,20.829
00718,8513,2315.536,944.943,2145.276,1157.768,919.4040000000001,817.248,119.18199999999999,34.052,17.026,34.052
00719,8820,2381.4,1146.6000000000001,1799.28,1331.82,987.8399999999999,758.52,246.95999999999998,97.02000000000001,17.64,52.92
00720,6735,2390.9249999999997,1003.515,1400.88,841.875,700.44,323.28000000000003,13.47,40.410000000000004,13.47,0.0
00723,6458,2454.04,1052.654,1104.318,736.212,548.9300000000001,426.228,58.12200000000001,19.374,51.664,0.0
00725,31237,8527.701000000001,3623.4919999999997,6028.741,3529.781,3311.122,3311.122,1842.9830000000002,749.688,218.65899999999996,93.711
00727,20567,3558.0910000000003,1768.762,3187.8849999999998,3187.8849999999998,2920.5139999999997,2735.411,1275.154,1172.319,534.7420000000001,205.67000000000002
00728,13654,3809.4659999999994,1802.328,2935.61,1597.5179999999998,1624.826,1283.476,409.62,136.54,54.616,0.0
00729,16532,4298.32,1884.6480000000001,3141.08,2000.3719999999998,2595.524,1554.008,512.492,347.172,99.19200000000001,82.66
00730,12463,4735.9400000000005,1483.0970000000002,2193.4880000000003,1308.615,1183.9850000000001,772.706,398.81600000000003,199.40800000000002,87.24099999999999,99.70400000000001
00731,4814,1675.272,596.936,794.3100000000001,741.356,592.1220000000001,226.258,62.58200000000001,57.768,38.512,28.884
00735,4658,1122.5780000000002,582.25,1020.1019999999999,666.094,749.938,279.47999999999996,93.16,130.42399999999998,9.316,13.974
00736,17705,4479.365,2283.945,3505.59,2177.715,2195.42,1540.3349999999998,708.2,601.97,123.93499999999999,88.525
00738,12099,3230.433,1258.296,2564.988,1863.2459999999999,1427.682,1113.108,423.46500000000003,169.386,12.099,24.198
00739,12279,2848.7279999999996,1485.759,2541.7529999999997,1461.201,1448.922,1387.527,527.997,392.928,159.627,24.558
00740,592,239.76000000000002,69.85600000000001,139.71200000000002,59.791999999999994,42.032,24.272,15.984000000000002,0.0,0.0,0.0
00741,1554,312.35400000000004,194.25,388.5,262.626,251.74800000000002,90.13199999999999,26.418000000000003,9.324,17.094,0.0
00745,16545,3590.265,1753.77,3342.0899999999997,2399.0249999999996,2498.295,2018.49,579.075,264.72,99.27,16.545
00751,8247,2836.968,1047.369,1715.3760000000002,890.6760000000002,989.64,478.32599999999996,280.398,8.247,0.0,0.0
00754,13676,4061.772,2119.78,2571.088,1545.3880000000001,1490.684,1148.784,437.632,205.14,27.352,68.38
00757,7757,2614.1090000000004,1225.606,1357.475,643.831,705.887,752.4289999999999,325.79400000000004,116.35499999999999,31.028000000000002,0.0
00765,2585,597.135,398.09,571.285,431.69499999999994,413.6,131.83499999999998,43.945,0.0,0.0,0.0
00766,8030,2280.52,955.57,1622.06,1268.74,1003.75,586.1899999999999,216.81000000000003,80.3,8.03,0.0
00767,12045,3854.4,1818.7949999999998,2228.325,1674.255,1324.95,831.105,168.63,108.40500000000002,24.09,12.045
00769,13482,4260.312,1496.502,2588.544,1563.9119999999998,1712.214,1186.4160000000002,350.53200000000004,175.26600000000002,107.85600000000001,40.446
00771,12774,4011.036,1290.174,2337.642,1647.846,1826.6820000000002,996.372,370.44599999999997,166.062,25.548000000000002,102.19200000000001
00772,6659,2383.922,852.352,1238.574,745.8079999999999,839.034,419.517,126.521,46.61299999999999,6.659,0.0
00773,6691,1920.3169999999998,776.156,1371.655,669.1,822.993,675.7909999999999,281.022,120.43800000000002,26.764,26.764
00775,499,130.239,57.88399999999999,120.758,77.844,62.874,24.950000000000003,23.952,0.0,0.0,0.0
00777,12878,3631.5959999999995,1442.3359999999998,2781.648,1738.5300000000002,1532.4820000000002,1287.8000000000002,231.80400000000003,128.78,90.14599999999999,12.878
00778,15473,2986.289,1392.57,2026.9630000000002,1980.544,1980.544,2166.2200000000003,1438.9890000000003,820.069,417.7710000000001,247.568
00780,4162,1261.086,349.608,828.2379999999999,599.3280000000001,266.368,382.904,91.56400000000001,216.424,33.296,133.184
00782,5813,2453.0860000000002,819.6329999999999,1150.9740000000002,558.048,406.91,313.90200000000004,58.13,34.878,11.626,11.626
00783,10842,4011.54,1582.9319999999998,1886.5079999999998,1246.8300000000002,954.0960000000001,813.15,130.104,119.26200000000001,86.736,21.684
00784,14441,4866.617,2195.032,2671.585,1559.6280000000002,1559.6280000000002,1097.516,202.17399999999998,259.93800000000005,0.0,43.323
00786,117,0.0,23.049,56.043,0.0,9.945,27.962999999999997,0.0,0.0,0.0,0.0
00791,17175,4207.875,2129.7,3933.075,2490.375,1648.8,1614.45,532.425,326.325,171.75,120.225
00794,9404,3592.328,1166.096,1692.72,1034.44,1015.6320000000002,639.4720000000001,122.25200000000001,112.848,18.808,0.0
00795,15379,3829.371,1953.133,3429.5170000000003,1937.754,1814.7220000000002,1614.7949999999998,399.85400000000004,307.58,61.516,30.758
00901,2782,968.136,344.968,358.878,183.612,200.30400000000003,161.356,164.138,150.228,89.024,164.138
00906,55,5.005,0.0,0.0,11.0,12.98,0.0,0.0,20.02,5.995,0.0
00907,8943,1305.6779999999999,831.6990000000001,1556.0819999999999,1046.331,1153.647,1064.217,554.466,643.8960000000001,330.891,465.03600000000006
00909,2520,851.7599999999999,309.96000000000004,435.96000000000004,320.04,163.8,231.84,108.35999999999999,78.12,15.120000000000001,5.04
00911,3868,781.3359999999999,410.008,533.784,487.368,413.876,518.312,247.552,309.44,46.416000000000004,119.908
00912,2438,614.376,243.8,458.344,287.684,329.13,248.676,129.214,68.264,41.446000000000005,14.628
00913,3420,1976.7599999999998,321.48,485.63999999999993,119.70000000000002,92.34000000000002,218.88,85.5,99.17999999999999,6.84,6.84
00915,11411,4712.7429999999995,1392.142,2567.475,1129.689,958.5240000000001,410.79600000000005,136.93200000000002,57.055,22.822,34.233000000000004
00917,8193,3260.814,1032.318,1302.6870000000001,950.3879999999999,745.563,434.229,196.632,196.632,49.158,32.772
00918,8030,2641.87,762.85,907.39,626.34,1011.78,899.3599999999999,337.26000000000005,481.79999999999995,273.02000000000004,88.33000000000001
00920,7131,1390.545,798.6719999999999,1276.4489999999998,1262.187,1183.746,705.969,221.061,156.882,99.83399999999999,28.524
00921,13945,4546.070000000001,1492.115,2482.2100000000005,1533.95,1645.5100000000002,1380.555,446.24,278.90000000000003,83.67,41.835
00923,10379,4193.116,1079.4160000000002,1951.252,1141.69,923.7310000000001,560.4660000000001,332.128,145.30599999999998,31.137,31.137
00924,20004,6961.392,1820.364,2920.584,2520.504,2240.448,2060.4120000000003,720.1440000000001,460.092,120.024,140.028
00925,3135,1548.69,391.875,373.06500000000005,244.53,272.745,203.775,21.944999999999997,68.97000000000001,0.0,9.405
00926,37771,7063.177,2795.0540000000005,5552.3369999999995,4154.81,4570.291,5136.856000000001,3588.245,2643.9700000000003,982.046,1284.2140000000002
00927,6049,1004.134,586.7529999999999,858.958,786.37,804.517,840.811,332.695,375.038,248.00899999999996,217.76400000000004
00934,47,0.0,0.0,0.0,0.0,0.0,35.015,0.0,11.985,0.0,0.0
00936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00949,26248,5827.0560000000005,2283.576,4908.376,3385.992,4120.936,3385.992,1286.152,866.1840000000001,131.24,78.744
00950,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00951,8,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00952,3073,1066.3310000000001,344.176,583.87,365.687,408.709,181.30700000000002,86.044,24.584,12.292,0.0
00953,21935,3970.2350000000006,1974.1499999999999,3268.315,3048.965,2741.875,3377.99,1842.5400000000002,1316.1,241.28500000000003,175.48
00956,26169,6045.039000000001,3192.618,5102.955,3558.9840000000004,4134.702,2747.745,863.577,418.704,104.676,26.169
00957,15220,3226.64,1582.88,3120.1,1826.3999999999999,2359.1,1826.3999999999999,624.0199999999999,532.7,91.32000000000001,45.660000000000004
00959,18795,4153.695,1578.7800000000002,2894.43,2142.63,3025.995,2687.6850000000004,1484.805,563.85,150.36,75.18
00960,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00961,11402,2519.842,877.954,1835.722,1334.0339999999999,1356.8380000000002,1801.516,706.924,672.7180000000001,205.23600000000002,79.814
00962,7182,2671.704,797.202,1192.212,818.748,854.658,531.4680000000001,122.09400000000001,129.276,57.456,14.364
00965,2821,905.541,485.212,586.768,330.05699999999996,332.87800000000004,138.229,31.031000000000002,0.0,0.0,8.463000000000001
00966,6367,795.875,394.754,560.296,694.003,713.1039999999999,834.077,636.7,764.04,401.121,566.663
00968,1854,172.42200000000003,100.11600000000001,294.786,231.75,177.984,304.056,135.34199999999998,131.634,131.634,174.276
00969,15818,2072.158,854.1720000000001,1312.894,1550.164,1771.6159999999998,2673.2419999999997,1629.2540000000001,2072.158,980.716,885.8079999999999
00971,10160,2225.0399999999995,1341.1200000000001,2103.12,1402.0800000000002,1036.32,1016.0,365.76000000000005,436.87999999999994,101.60000000000001,142.23999999999998
00976,21694,3839.8379999999997,2082.6240000000003,3145.6299999999997,3102.242,3275.794,3080.548,1410.1100000000001,1019.618,325.40999999999997,390.492
00979,7732,688.148,541.24,1662.3799999999999,958.768,1113.4080000000001,1337.6360000000002,556.7040000000001,487.116,146.908,239.692
00982,5893,1213.958,553.942,1166.814,866.271,1072.526,654.123,223.934,111.967,23.572,11.786
00983,14554,2881.692,1295.306,2561.5040000000004,2168.546,2546.95,1964.7900000000002,596.7139999999999,320.18800000000005,174.648,43.662
00985,12754,2461.522,1147.86,3035.452,1811.0679999999998,1658.02,1683.528,561.176,357.11199999999997,12.754,38.262
00987,21578,3323.012,1747.818,3430.902,3236.7,3538.7919999999995,3452.48,1553.6160000000002,927.8539999999999,258.936,129.468
01001,7190,431.4,373.88000000000005,805.28,560.82,884.3700000000001,1322.96,992.22,1272.6299999999999,402.64,143.8
01002,9561,1242.93,602.343,946.5390000000001,1032.5880000000002,1032.5880000000002,1099.515,1032.5880000000002,1204.686,650.148,726.636
01003,26,15.002000000000002,6.993999999999999,0.0,0.0,0.0,4.004,0.0,0.0,0.0,0.0
01005,1840,71.76,31.28,139.84,136.16000000000003,257.6,336.71999999999997,268.64,309.12,200.56,88.32000000000001
01007,5611,286.161,235.662,269.32800000000003,549.878,488.157,802.373,852.872,1346.6399999999999,437.658,347.882
01008,530,3.18,9.01,27.029999999999998,58.83,63.07000000000001,157.94,66.78,106.0,13.780000000000001,23.849999999999998
01009,106,0.0,0.0,45.05,0.0,6.996,16.96,20.034,16.96,0.0,0.0
01010,1494,56.772,61.25399999999999,128.48399999999998,94.122,170.316,201.69000000000003,227.088,234.558,213.64200000000002,107.56800000000001
01011,552,23.735999999999997,13.248000000000001,30.911999999999995,55.751999999999995,48.023999999999994,104.88,136.896,97.15200000000002,32.016,8.832
01012,243,17.01,6.075,26.001,15.066,41.06699999999999,52.974,34.02,17.01,19.926,14.094
01013,9302,781.368,725.556,1302.2800000000002,1302.2800000000002,1339.488,1609.246,1116.24,846.482,176.738,83.718
01020,12482,599.136,886.2219999999999,1235.718,1048.488,1734.998,2209.314,2009.602,2022.084,486.798,237.158
01022,1204,50.568000000000005,44.54800000000001,152.90800000000002,183.00799999999998,294.98,191.436,139.664,138.46,8.427999999999999,0.0
01026,455,15.925,9.1,55.055,61.88,76.895,97.825,61.88,46.865,25.025,4.095000000000001
01027,7883,244.373,575.459,591.225,851.3640000000001,953.843,1568.7169999999999,1237.631,1253.397,338.969,252.256
01028,6063,145.512,175.827,666.93,351.654,503.22900000000004,830.6309999999999,927.639,1224.7259999999999,727.56,503.22900000000004
01029,325,15.925,21.125,31.85,29.9,44.85,42.9,65.97500000000001,36.075,20.15,15.925
01030,4431,172.809,177.24,536.151,314.601,412.0830000000001,864.0450000000001,469.686,766.5630000000001,487.41,234.843
01031,533,66.092,55.964999999999996,76.75200000000001,45.837999999999994,77.818,78.88400000000001,45.837999999999994,33.046,28.782000000000004,22.918999999999997
01032,273,0.0,12.012,19.110000000000003,28.938,25.935,55.964999999999996,43.134,69.888,15.015,3.003
01033,2476,91.61200000000001,47.044,212.93599999999998,225.316,217.88800000000003,222.84,445.68,596.716,321.88,96.564
01034,862,32.756,24.997999999999998,26.722,56.03,87.92399999999999,152.57399999999998,179.29600000000002,195.67399999999998,57.754000000000005,47.410000000000004
01035,2291,137.46,57.275000000000006,187.86199999999997,180.989,297.83,494.85600000000005,233.682,428.417,91.64,183.28
01036,1907,40.047000000000004,53.395999999999994,120.141,93.443,165.909,436.703,335.63200000000006,268.887,205.95600000000002,186.886
01037,252,0.0,5.04,6.048,49.896,0.0,57.96,46.116,50.903999999999996,16.884,18.9
01038,1270,43.18,35.559999999999995,53.34,172.72,101.60000000000001,303.53,237.49,207.01000000000002,45.720000000000006,68.58000000000001
01039,547,20.785999999999998,27.897,49.777,55.24699999999999,49.777,72.20400000000001,120.887,61.811,43.213,44.85399999999999
01040,15005,1905.635,1800.6,1800.6,1560.5200000000002,1680.5599999999997,2265.755,1575.5249999999999,1620.5400000000002,570.1899999999999,240.08
01050,925,58.275,36.075,42.55,46.25,128.57500000000002,150.775,241.425,172.975,36.075,12.025
01053,557,26.736,8.912,44.003,105.83,44.003,108.05799999999999,84.107,76.866,16.153,41.775
01054,809,20.225,15.371,37.214,80.09100000000001,66.338,134.294,114.87799999999999,148.856,87.37200000000001,105.979
01056,8000,223.99999999999997,240.0,744.0000000000001,904.0,895.9999999999999,1544.0,960.0,1656.0,560.0,280.0
01057,3476,76.47200000000001,83.424,340.648,215.512,382.36,646.5360000000001,656.9639999999999,688.248,250.27200000000002,135.564
01060,6433,501.774,585.403,604.702,566.104,630.434,1119.3419999999999,887.754,765.527,366.68100000000004,398.846
01062,4374,358.66799999999995,192.45600000000002,231.822,341.172,428.65200000000004,656.1,551.124,971.028,328.05,314.92800000000005
01063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01066,12,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
01068,647,3.235,9.058,29.762,34.938,80.875,100.285,135.22299999999998,170.161,47.230999999999995,36.879
01069,3471,173.55,156.195,440.817,267.267,478.99800000000005,548.418,444.288,600.4830000000001,281.151,79.833
01070,259,3.885,19.943,33.929,17.871000000000002,41.958,58.01599999999999,34.965,29.007999999999996,12.950000000000001,5.957
01071,511,0.0,17.885,25.039,37.81400000000001,74.095,128.772,57.23199999999999,121.107,32.193,16.863
01072,650,14.95,35.75,59.8,42.25,63.7,102.7,130.0,124.15,55.9,20.15
01073,2490,62.25,47.31,278.88,129.48000000000002,263.94,371.01,298.8,483.05999999999995,268.92,283.86
01074,78,0.0,0.0,0.0,0.0,45.00600000000001,32.994,0.0,0.0,0.0,0.0
01075,6803,421.786,292.529,544.24,646.285,795.9509999999999,1340.1909999999998,884.39,1129.298,455.80100000000004,292.529
01077,3634,170.798,83.582,294.354,196.23600000000002,439.714,603.244,497.85799999999995,686.8259999999999,363.40000000000003,297.98799999999994
01079,354,0.0,44.958,47.082,118.944,37.878,10.974,24.072000000000003,70.092,0.0,0.0
01080,901,81.991,24.327,158.57600000000002,73.88199999999999,107.21900000000001,178.398,163.982,67.575,28.832,16.218000000000004
01081,709,9.925999999999998,46.794000000000004,117.694,87.916,73.736,151.726,92.879,66.646,46.794000000000004,12.762000000000002
01082,4377,306.39000000000004,306.39000000000004,367.668,393.93,730.959,809.745,494.601,700.32,113.802,153.19500000000002
01083,1136,29.536,55.664,221.52,171.536,168.12800000000001,95.424,238.56,96.56,45.44,13.632
01084,71,0.0,2.982,10.011,0.0,12.993,11.005,12.993,10.011,3.9759999999999995,7.029
01085,15389,584.782,615.5600000000001,1354.2320000000002,1662.0120000000002,1969.7920000000001,2862.3540000000003,2231.4049999999997,2569.9629999999997,846.395,723.283
01086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01088,245,19.11,0.0,10.044999999999998,25.97,51.94,83.05499999999999,28.91,19.11,7.1049999999999995,0.0
01089,11630,721.06,651.28,1337.45,1279.3,1756.1299999999999,2128.29,1267.67,1674.7200000000003,441.94,372.16
01092,486,0.0,0.0,73.872,15.066,52.974,57.834,62.208,122.958,57.834,42.76800000000001
01093,130,0.0,8.06,8.06,2.9899999999999998,8.97,33.02,8.06,28.990000000000002,13.0,18.98
01094,193,16.984,40.916,61.953,0.0,5.018000000000001,11.001000000000001,38.020999999999994,5.018000000000001,0.0,14.088999999999999
01095,5257,157.71,173.481,289.135,410.046,441.588,494.158,772.779,1387.848,357.476,772.779
01096,1047,43.974000000000004,31.41,84.807,85.85399999999998,137.157,158.097,208.35299999999998,201.024,47.114999999999995,50.256
01097,25,0.0,0.0,11.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0
01098,537,17.184,27.924000000000003,47.793000000000006,32.757,42.96,91.82700000000001,119.751,95.04899999999999,17.184,44.03399999999999
01103,1406,340.252,275.576,230.58399999999997,132.164,119.51,139.19400000000002,28.12,75.924,40.773999999999994,25.308000000000003
01104,8866,1081.652,1303.302,1675.6739999999998,975.26,1179.178,1010.724,797.9399999999999,523.094,239.38200000000003,70.928
01105,4822,1379.092,896.8920000000002,843.8499999999999,520.7760000000001,506.31,250.74400000000003,236.27800000000002,81.974,67.508,43.398
01106,5832,204.12000000000003,145.8,256.608,326.592,402.408,752.328,647.352,1277.2079999999999,659.016,1160.568
01107,3873,813.3299999999999,538.3470000000001,662.283,491.871,356.316,410.538,290.47499999999997,174.285,92.952,38.730000000000004
01108,9776,1212.224,840.7359999999999,1564.16,1104.688,1339.312,1505.504,1055.8080000000002,723.4240000000001,234.624,185.744
01109,9571,1339.94,1043.239,1397.366,985.8130000000001,1866.345,1368.6530000000002,765.6800000000001,574.26,143.565,76.568
01118,5531,320.798,403.763,287.612,431.418,896.022,1172.572,674.782,956.863,309.736,82.965
01119,4722,292.764,505.25399999999996,439.1460000000001,557.196,580.806,991.62,609.138,557.196,151.104,42.498000000000005
01128,1071,7.496999999999999,38.556000000000004,80.325,88.893,59.97599999999999,282.744,221.697,199.20600000000002,67.473,23.562
01129,2872,244.12,126.36800000000001,203.91199999999998,149.34400000000002,502.59999999999997,700.768,338.896,390.59200000000004,134.984,77.54400000000001
01151,3289,325.611,253.253,598.598,437.437,555.8409999999999,483.48299999999995,355.21200000000005,220.363,52.624,6.578
01199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01201,19765,1423.0800000000002,1600.9650000000001,2648.51,2233.445,2688.0400000000004,3261.2250000000004,2371.7999999999997,2154.385,770.835,612.715
01220,3773,158.466,230.153,490.49,313.159,777.238,728.189,505.58200000000005,445.21400000000006,75.46000000000001,45.276
01222,370,8.14,5.92,8.14,68.08,25.900000000000002,62.160000000000004,88.06,52.169999999999995,18.869999999999997,32.93000000000001
01223,999,18.980999999999998,28.970999999999997,71.92800000000001,71.92800000000001,127.872,189.81,185.81400000000002,172.82700000000003,74.925,54.945
01224,108,10.044000000000002,0.0,26.028000000000002,0.0,43.956,27.972,0.0,0.0,0.0,0.0
01225,1445,65.02499999999999,56.355,161.83999999999997,105.485,193.63000000000002,417.60499999999996,184.96,182.07,43.35,33.235
01226,2871,200.97000000000003,117.71099999999998,215.325,215.325,531.135,645.975,333.036,267.00300000000004,175.131,169.389
01229,52,4.992,16.016,0.0,16.016,0.0,4.992,9.984,0.0,0.0,0.0
01230,3263,130.52,130.52,257.777,267.566,571.025,554.71,440.50500000000005,525.343,123.994,257.777
01235,1165,48.93,36.115,60.580000000000005,114.17,201.54500000000002,326.20000000000005,156.11,116.5,74.56,31.455000000000005
01236,474,1.8960000000000001,15.168000000000001,49.769999999999996,39.816,30.810000000000002,97.16999999999999,75.84,105.228,21.804,36.024
01237,958,38.32,0.9580000000000001,86.22,62.27,59.396,182.02,167.64999999999998,261.534,54.606,45.026
01238,2434,126.56800000000001,87.62400000000001,197.154,299.382,189.852,477.064,357.798,423.51599999999996,63.284000000000006,211.75799999999998
01240,2326,160.494,155.842,204.68800000000002,246.55599999999998,286.098,372.16,220.97,307.03200000000004,146.538,227.948
01242,156,0.0,0.0,0.0,12.012,14.976,65.052,44.928000000000004,19.032,0.0,0.0
01243,183,8.052000000000001,0.0,17.019000000000002,12.992999999999999,10.98,40.077,28.914,43.92,6.039000000000001,15.005999999999998
01244,56,9.016,3.0240000000000005,9.016,0.0,0.0,8.008000000000001,10.024,3.0240000000000005,10.976,3.0240000000000005
01245,412,14.832000000000003,14.008000000000001,35.02,35.843999999999994,74.16,63.036,49.852,81.16399999999999,25.956,18.128
01247,6874,701.1479999999999,625.534,1058.596,852.376,900.494,1065.47,728.644,618.66,206.22,109.98400000000001
01253,319,0.0,19.14,19.14,28.072000000000003,17.863999999999997,94.10499999999999,39.875,64.119,14.993,22.011000000000003
01254,469,21.105,4.221,23.918999999999997,29.078,60.97,70.819,31.892000000000003,98.021,28.14,100.835
01255,338,12.168000000000001,7.098000000000001,19.942,19.942,44.954,84.162,39.884,61.854,27.04,20.956
01256,326,9.127999999999998,15.974,62.918,36.838,40.098000000000006,55.093999999999994,52.160000000000004,38.141999999999996,6.846,9.127999999999998
01257,953,39.07299999999999,32.402,116.26599999999999,151.52700000000002,132.467,76.24,150.574,145.809,60.039,48.602999999999994
01258,189,3.9690000000000003,10.962,13.986000000000002,27.027000000000005,16.065,47.061,11.907,26.082,24.003,7.938000000000001
01259,279,15.066000000000003,8.928,3.0690000000000004,6.9750000000000005,68.076,54.12599999999999,17.019,42.129,32.085,32.085
01260,151,14.949,0.0,0.0,17.063,9.966000000000001,16.006,8.003,64.92999999999999,11.023,9.06
01262,564,21.996,47.940000000000005,75.012,93.06,51.888,104.90400000000001,34.967999999999996,62.04,40.044,32.148
01264,65,2.015,0.0,5.9799999999999995,5.9799999999999995,4.03,13.975,10.01,13.0,2.9899999999999998,7.0200000000000005
01266,633,8.229000000000001,39.246,48.108,32.916000000000004,77.226,132.93,82.29,98.748,27.852000000000004,86.08800000000001
01267,2376,64.152,173.44799999999998,168.696,149.688,232.848,432.432,280.368,422.92800000000005,266.11199999999997,182.952
01270,342,19.836,9.918,31.122,18.126,36.93600000000001,59.849999999999994,42.066,72.162,29.070000000000004,22.914
01301,7838,376.224,658.392,1011.102,862.18,1065.968,1544.0859999999998,1058.13,799.476,242.978,211.62600000000003
01330,634,12.046,10.778,36.138,43.746,91.296,100.172,128.702,136.94400000000002,31.700000000000003,41.844
01331,5331,351.846,335.853,607.734,458.46599999999995,858.291,954.2489999999999,725.0160000000001,879.615,101.289,63.972
01337,1130,42.94,51.98,79.10000000000001,57.629999999999995,188.70999999999998,253.11999999999998,169.5,166.10999999999999,81.36000000000001,39.550000000000004
01338,57,5.016000000000001,0.0,0.0,12.996,5.016000000000001,18.980999999999998,9.006,5.984999999999999,0.0,0.0
01339,624,23.712,34.943999999999996,78.0,61.152,106.70400000000001,111.07200000000002,76.75200000000001,73.008,8.112,49.92
01340,733,58.64,41.047999999999995,47.645,54.975,129.74099999999999,194.978,76.23200000000001,76.965,27.121000000000002,24.922
01341,684,2.736,15.048000000000002,30.779999999999998,56.087999999999994,58.824,134.748,77.292,153.9,65.664,88.236
01342,555,0.0,0.0,46.065000000000005,12.765,103.23000000000002,44.955,27.195,149.85000000000002,104.89499999999998,66.045
01343,24,0.0,0.0,6.0,0.0,0.0,4.007999999999999,10.008000000000001,1.992,1.992,0.0
01344,638,22.968000000000004,35.727999999999994,52.954,49.126,95.7,149.292,111.01199999999999,88.682,28.709999999999997,3.19
01346,194,15.907999999999998,7.953999999999999,10.088000000000001,12.028,32.01,43.068,19.012,33.949999999999996,1.94,18.042
01347,64,12.032,0.0,6.976,0.0,25.024,20.032,0.0,0.0,0.0,0.0
01349,425,17.0,8.925,51.85,34.849999999999994,34.849999999999994,118.15,95.19999999999999,39.95,23.799999999999997,0.0
01350,43,3.0100000000000002,3.0100000000000002,10.019,11.996999999999998,3.9990000000000006,3.9990000000000006,2.021,0.0,4.9879999999999995,0.0
01351,1008,36.288000000000004,30.24,91.728,24.192,170.35199999999998,130.032,161.28,210.672,95.76,58.464
01354,582,18.042,13.968,33.756,32.01,82.062,112.90799999999999,126.876,108.834,32.01,20.952
01355,397,5.1610000000000005,15.086,36.127,25.805,48.831,90.11899999999999,69.07799999999999,82.973,11.116,13.101
01360,1256,46.47200000000001,65.31200000000001,64.056,74.104,209.75199999999998,228.59199999999998,198.448,287.62399999999997,46.47200000000001,33.912000000000006
01364,3326,152.996,478.9440000000001,518.856,425.728,342.57800000000003,585.3760000000001,342.57800000000003,425.728,46.56399999999999,6.652
01366,481,4.8100000000000005,17.797000000000004,46.176,52.910000000000004,59.163000000000004,88.985,74.074,50.986,43.771,41.846999999999994
01367,250,13.000000000000002,5.0,42.0,37.00000000000001,27.000000000000004,49.0,35.0,35.0,2.0,5.0
01368,512,12.8,12.8,41.983999999999995,19.968,104.96,89.088,110.08,98.816,12.8,8.192
01370,1789,116.28500000000001,71.56,250.46000000000004,123.44100000000002,262.983,302.34099999999995,273.717,273.717,23.257,91.23899999999999
01373,1867,78.414,24.271,173.63100000000003,145.626,242.71,321.12399999999997,371.53299999999996,285.651,156.828,67.212
01375,1547,46.41,77.35000000000001,205.751,270.72499999999997,89.726,310.947,162.435,230.503,114.47800000000002,40.222
01376,2283,184.923,168.94200000000004,511.39199999999994,207.753,223.734,401.80800000000005,301.356,182.64000000000001,47.943000000000005,52.509
01378,351,29.133000000000003,23.868000000000002,14.040000000000001,54.054,20.007,75.114,62.126999999999995,45.981,23.166,3.861
01379,353,26.122000000000003,20.827,44.831,33.888,73.071,79.07199999999999,31.064000000000004,25.063,12.002,7.0600000000000005
01420,14714,1029.98,1103.55,2059.96,1294.832,1795.108,2633.806,1927.534,2001.104,632.702,250.138
01430,2195,129.505,35.12,85.605,85.605,169.015,410.465,351.2,568.505,149.26000000000002,212.91499999999996
01431,1051,10.51,22.071,47.295,57.805,101.94699999999999,182.874,171.31300000000002,289.02500000000003,104.049,64.111
01432,3324,59.83200000000001,282.54,152.904,49.86,355.668,631.5600000000001,465.36000000000007,701.364,342.372,282.54
01434,206,0.0,0.0,0.0,0.0,94.96600000000001,32.96,10.918,44.083999999999996,5.973999999999999,17.098000000000003
01436,1299,51.96,36.37199999999999,215.63400000000001,92.22899999999998,98.724,136.39499999999998,224.72700000000003,333.843,61.053,46.764
01438,245,60.025,0.0,0.0,0.0,0.0,106.085,19.11,60.025,0.0,0.0
01440,8215,550.4050000000001,837.93,994.015,673.6299999999999,1281.54,1700.5049999999999,944.725,952.9399999999999,172.51500000000001,123.225
01450,4042,105.09200000000001,68.714,177.848,165.72199999999998,258.688,343.57000000000005,598.2160000000001,925.6179999999999,557.796,836.694
01451,1666,28.322000000000003,9.996,56.644000000000005,44.982000000000006,124.94999999999999,86.632,194.922,359.85600000000005,271.558,486.472
01452,1626,9.756,97.56,68.292,61.788,175.60800000000003,276.42,362.598,318.696,146.34,110.56800000000001
01453,16730,970.3399999999999,1120.91,1923.95,1790.11,1940.6799999999998,2777.1800000000003,2358.93,2425.85,853.2299999999999,552.09
