SPATIAL,EDU_TOTAL,EDU_ELEMENTAR,EDU_HIGH,EDU_COLLEGE,EDU_BACHELOR
03443,565,0,160,159,246
03444,1207,18,462,177,550
03445,561,27,222,89,223
03446,4916,284,2138,768,1726
03447,1883,147,837,321,578
03448,625,25,291,121,188
03449,1458,26,302,240,890
03450,829,10,188,182,449
03451,3211,123,1572,794,722
03452,4133,123,1681,1105,1224
03455,1646,81,636,301,628
03456,554,15,213,142,184
03457,493,6,124,93,270
03458,5650,112,1245,1083,3210
03461,4653,59,1457,1787,1350
03462,1292,49,408,176,659
03464,877,10,291,230,346
03465,1726,68,793,360,505
03466,957,0,343,173,441
03467,1533,24,449,297,763
03470,3871,148,2184,669,870
03561,4674,324,1697,1209,1444
03570,8555,462,4562,1688,1843
03574,1987,66,584,468,869
03575,111,0,22,30,59
03576,2642,91,1185,631,735
03579,361,8,182,71,100
03580,1207,22,239,197,749
03581,2570,38,1062,496,974
03582,1951,71,1031,458,391
03583,830,13,348,175,294
03584,2999,91,1273,718,917
03585,2220,110,971,552,587
03586,565,7,93,110,355
03588,1380,49,619,271,441
03590,674,49,378,122,125
03592,979,45,481,213,240
03593,385,2,90,85,208
03595,595,2,244,162,187
03597,357,62,190,70,35
03598,2549,91,1170,614,674
03601,373,13,187,66,107
03602,2263,88,935,397,843
03603,4239,50,2301,817,1071
03604,304,0,144,41,119
03605,826,49,398,190,189
03607,395,20,181,54,140
03608,2056,57,544,488,967
03609,641,30,222,210,179
03740,616,24,285,129,178
03741,3357,67,1539,796,955
03743,10761,498,5558,2205,2500
03745,1142,22,338,241,541
03746,184,5,48,31,100
03748,3935,94,1336,597,1908
03750,744,50,80,71,543
03751,421,0,221,68,132
03752,557,29,272,92,164
03753,2384,15,548,339,1482
03754,146,31,42,0,73
03755,9257,46,895,3675,4641
03765,410,0,190,98,122
03766,7632,258,2302,907,4165
03768,1356,22,214,121,999
03770,477,34,73,154,216
03771,728,12,300,133,283
03773,6142,325,2784,1321,1712
03774,1656,121,729,444,362
03777,1167,39,352,291,485
03779,676,36,233,124,283
03780,387,19,154,84,130
03781,1629,23,553,245,808
03782,2451,78,460,509,1404
03784,3371,38,1134,580,1619
03785,1980,122,976,337,545
03801,18897,301,3855,2854,11887
03809,2592,15,991,467,1119
03810,1547,16,442,345,744
03811,5370,142,1249,1072,2907
03812,541,4,100,134,303
03813,2648,47,1060,565,976
03814,1864,159,986,321,398
03816,1033,17,316,275,425
03817,535,0,281,60,194
03818,2749,159,1145,551,894
03819,3319,120,1400,764,1035
03820,24774,709,6517,5522,12026
03823,1304,4,276,250,774
03824,14388,77,1391,9087,3833
03825,6878,363,2061,1446,3008
03826,1907,62,397,508,940
03827,2510,30,786,650,1044
03830,1730,52,637,429,612
03832,276,2,36,41,197
03833,16691,358,4268,3392,8673
03835,5329,290,2664,1081,1294
03836,1080,32,445,189,414
03837,1270,51,337,363,519
03838,957,24,310,87,536
03839,2929,160,1233,721,815
03840,2990,40,536,444,1970
03841,5093,102,1342,1136,2513
03842,12495,195,3159,2496,6645
03844,1861,30,393,282,1156
03845,880,29,201,317,333
03846,903,0,113,191,599
03847,194,0,0,37,157
03848,4930,13,1574,1242,2101
03849,969,32,383,226,328
03850,301,0,65,121,115
03851,3138,178,1360,704,896
03852,436,0,127,115,194
03853,422,14,120,55,233
03854,848,21,93,161,573
03855,2083,39,735,605,704
03856,1110,33,194,225,658
03857,7285,264,1883,1473,3665
03858,3741,67,1161,971,1542
03860,3570,79,1101,968,1422
03861,3386,117,682,523,2064
03862,3623,31,861,742,1989
03864,1459,56,788,204,411
03865,5994,104,2558,1192,2140
03867,17139,571,7463,4162,4943
03868,4218,154,1907,783,1374
03869,1895,21,554,482,838
03870,4444,105,812,890,2637
03871,45,0,31,0,14
03872,2876,130,1111,536,1099
03873,4599,41,1548,1086,1924
03874,7271,197,3645,1521,1908
03875,1193,18,555,209,411
03878,9122,242,3638,2073,3169
03882,1123,24,521,265,313
03883,94,0,68,0,26
03884,3077,78,628,867,1504
03885,5492,125,794,864,3709
03886,1863,4,721,613,525
03887,1550,78,728,317,427
03890,262,0,85,51,126
03894,5214,147,1640,1077,2350
03901,5886,206,2246,1329,2105
03902,2020,17,515,362,1126
03903,5012,84,1726,1154,2048
03904,6624,273,1699,1470,3182
03905,1557,39,439,222,857
03906,3641,96,1481,803,1261
03907,1095,11,208,191,685
03908,5457,132,1343,1200,2782
03909,8179,170,1707,1499,4803
03910,279,0,117,87,75
03911,64,0,0,11,53
04001,2085,65,687,747,586
04002,6018,185,2796,1318,1719
04003,290,0,86,61,143
04005,18687,971,7700,4640,5376
04006,146,0,6,48,92
04008,2336,22,779,572,963
04009,4145,64,1881,773,1427
04010,1081,36,487,264,294
04011,17023,356,4602,4583,7482
04015,3050,49,1471,790,740
04017,369,4,111,56,198
04019,0,0,0,0,0
04020,1028,15,452,252,309
04021,4635,139,678,785,3033
04022,813,7,332,174,300
04024,487,12,237,109,129
04027,4659,336,2254,892,1177
04029,1290,50,506,267,467
04030,2080,129,654,746,551
4032,6343,201,1558,872,3712
4037,2951,93,1112,752,994
4038,13380,229,3507,3510,6134
4039,5638,62,1973,1267,2336
4040,2659,69,1077,551,962
4041,1369,44,769,299,257
4042,3619,98,1564,589,1368
4043,9122,154,2538,1425,5005
4046,6181,118,1842,1433,2788
4047,1452,56,761,317,318
4048,2213,78,750,663,722
4049,2919,121,1432,598,768
4050,184,1,56,29,98
4051,908,9,420,180,299
4055,3036,48,1194,722,1072
4056,259,9,135,76,39
4057,47,0,0,47,0
4061,2226,17,986,480,743
4062,14076,380,5237,2666,5793
4063,450,25,41,156,228
4064,7484,225,2635,1768,2856
4066,600,0,188,123,289
4068,1293,51,813,187,242
4069,1335,36,477,180,642
4071,4134,87,1266,895,1886
4072,15220,663,5273,3616,5668
4073,12403,728,5865,2734,3076
4074,15090,238,3518,2570,8764
4076,2047,38,880,543,586
4079,3358,31,874,576,1877
4083,3598,209,1487,938,964
4084,6552,89,2309,1860,2294
4085,1545,90,688,270,497
4086,7260,192,2190,1517,3361
4087,1306,0,641,319,346
4088,1105,35,613,199,258
4090,8160,173,2477,1992,3518
4091,708,12,350,143,203
4092,14370,650,5280,3400,5040
4093,6483,118,2884,1442,2039
4095,1062,44,531,220,267
4096,6844,162,1300,941,4441
4097,2844,80,518,490,1756
4101,14751,718,3836,3443,6754
4102,14778,743,3128,3280,7627
4103,25215,841,5814,5311,13249
4105,8873,290,995,1362,6226
4106,20805,560,5280,5242,9723
4107,7080,94,710,1102,5174
4108,783,22,112,110,539
4109,79,0,5,0,74
4110,1114,0,109,173,832
4210,17722,803,6986,4067,5866
4216,347,2,166,60,119
4217,2233,93,882,401,857
4219,1331,106,576,256,393
4220,2424,100,1254,495,575
4221,739,18,402,109,210
4222,2995,41,1013,501,1440
4224,2153,112,1182,428,431
4226,174,7,78,21,68
4227,32,0,32,0,0
4228,59,0,59,0,0
4231,245,5,118,43,79
4234,99,0,9,20,70
4236,3284,124,1257,750,1153
4237,169,8,46,38,77
4238,1288,79,585,275,349
4239,3723,92,1488,983,1160
4240,29098,2310,11988,7598,7202
4250,3149,147,1528,716,758
4252,3482,161,1265,961,1095
4253,1658,70,702,400,486
4254,2259,149,1238,475,397
4255,570,69,184,90,227
4256,2186,143,1024,578,441
4257,2202,61,1184,445,512
4258,1972,23,866,412,671
4259,2486,94,1029,437,926
4260,4390,132,1404,1128,1726
4261,305,2,127,79,97
4263,1572,46,761,338,427
4265,811,50,293,128,340
4267,51,0,28,3,20
4268,3731,188,1958,731,854
4270,5395,109,2780,1052,1454
4271,0,0,0,0,0
4274,4321,118,2131,1053,1019
4275,345,7,194,60,84
4276,5019,224,2474,1218,1103
4280,5252,277,2759,854,1362
4281,4110,246,2348,666,850
4282,4718,96,1850,1133,1639
4284,849,18,227,153,451
4285,374,13,144,73,144
4286,124,0,56,7,61
4287,2677,98,1232,576,771
4289,1647,85,887,356,319
4290,1026,29,518,228,251
4292,881,29,444,194,214
4294,3109,113,1523,549,924
4330,20590,1260,8400,4728,6202
4342,1445,54,574,368,449
4343,42,0,0,0,42
4344,2355,102,825,631,797
4345,8927,492,3426,2091,2918
4346,1464,77,714,366,307
4347,1984,120,530,280,1054
4348,2392,98,1042,513,739
4349,907,67,378,155,307
4350,2896,152,1297,641,806
4351,2076,50,622,395,1009
4352,1261,47,414,279,521
4353,1777,104,754,408,511
4354,1252,42,585,269,356
4355,2082,48,610,328,1096
4357,2650,105,1165,682,698
4358,3272,115,1362,848,947
4359,414,0,167,223,24
4360,432,0,196,77,159
4363,2047,127,903,463,554
4364,4788,64,1703,1054,1967
4401,36146,1459,12378,9547,12762
4406,557,19,300,110,128
4408,123,0,53,22,48
4410,964,51,466,209,238
4411,1298,24,615,252,407
4412,7404,220,2321,1817,3046
4413,206,36,114,34,22
4414,946,70,508,187,181
4415,210,0,105,46,59
4416,4136,157,1679,1075,1225
4417,239,9,123,46,61
4418,1319,33,815,248,223
4419,2296,38,1072,619,567
4421,1182,20,152,702,308
4422,1089,46,512,315,216
4424,620,31,398,126,65
4426,3852,126,1440,939,1347
4427,2097,65,986,518,528
4428,2309,59,1022,497,731
4429,3848,147,1269,847,1585
4430,1501,53,740,360,348
4431,44,0,5,8,31
4434,921,37,477,184,223
4435,868,52,421,154,241
4438,857,16,437,167,237
4441,1607,70,723,414,400
4442,7,0,3,4,0
4443,1957,79,1017,482,379
4444,6983,307,2079,1164,3433
4448,1230,49,645,249,287
4449,1263,95,560,259,349
4450,862,27,434,178,223
4451,206,14,160,14,18
4453,657,22,404,104,127
4454,12,0,9,3,0
4455,753,85,351,172,145
4456,2298,92,899,675,632
4457,4691,278,2492,935,986
4459,718,43,393,130,152
4460,965,45,485,295,140
4461,2469,111,899,711,748
4462,4020,147,2101,803,969
4463,2304,149,1163,556,436
4464,533,16,269,96,152
4468,7535,285,2687,1954,2609
4469,2625,6,263,2275,81
4471,516,19,233,128,136
4472,1901,76,855,378,592
4473,7197,146,1177,2965,2909
4474,2952,126,1015,560,1251
4475,399,19,248,86,46
4476,1092,60,400,197,435
4478,314,0,148,62,104
4479,1148,27,649,234,238
4481,409,25,192,84,108
4485,178,1,69,43,65
4487,790,96,448,127,119
4488,1077,37,498,218,324
4489,255,0,61,83,111
4490,209,3,132,24,50
4491,121,10,83,19,9
4492,123,11,63,27,22
4493,1504,75,742,320,367
4495,439,25,245,117,52
4496,3194,85,1224,582,1303
4497,275,4,133,83,55
4530,8438,145,2975,1918,3400
4535,574,35,198,135,206
4537,1611,40,593,398,580
4538,1752,63,728,301,660
4539,914,0,418,164,332
4541,91,0,9,37,45
4543,1593,82,431,365,715
4544,574,0,76,92,406
4547,888,40,370,187,291
4548,809,2,249,147,411
4551,707,29,213,129,336
4553,1365,17,396,216,736
4554,818,18,389,139,272
4555,1380,36,460,342,542
4556,954,0,283,176,495
4558,195,0,52,8,135
4562,1742,74,587,283,798
4563,1107,56,519,230,302
4564,383,5,120,66,192
4568,418,15,94,65,244
4570,0,0,0,0,0
4571,430,65,162,38,165
4572,3992,140,1936,794,1122
4573,456,12,125,101,218
4574,1203,57,644,224,278
4575,42,0,2,9,31
4576,523,8,135,100,280
4578,3844,129,1564,990,1161
4579,2401,80,1117,502,702
4605,10982,282,4137,2611,3952
4606,982,34,435,249,264
4607,980,77,432,210,261
4609,4556,136,1066,869,2485
4611,315,24,156,62,73
4612,409,11,162,70,166
4613,93,8,52,13,20
4614,2149,44,720,436,949
4616,730,10,201,225,294
4617,655,27,177,111,340
4619,2455,140,1092,578,645
4622,1106,67,504,265,270
4623,794,39,371,118,266
4624,160,0,69,28,63
4625,41,2,16,5,18
4626,337,31,160,59,87
4627,1298,63,531,230,474
4628,573,28,283,127,135
4629,114,0,0,0,114
4630,1156,58,470,346,282
4631,1221,63,544,210,404
4634,1480,65,770,319,326
4635,18,0,5,10,3
4637,125,0,64,25,36
4640,1787,62,908,392,425
4642,82,0,35,14,33
4643,789,27,412,115,235
4644,0,0,0,0,0
4645,38,6,14,3,15
4646,58,0,16,14,28
4648,408,18,198,76,116
4649,1035,38,571,141,285
4650,214,6,46,51,111
4652,1560,153,656,340,411
4653,361,10,162,66,123
4654,2598,100,1006,778,714
4655,942,59,453,173,257
4657,265,10,108,72,75
4658,1223,123,547,234,319
4660,1020,0,252,127,641
4662,411,14,104,123,170
4664,800,31,346,186,237
4666,920,51,411,187,271
4667,1132,83,438,295,316
4668,1163,71,523,319,250
4669,210,0,62,54,94
4671,464,16,188,109,151
4673,121,6,15,18,82
4674,327,0,181,31,115
4675,206,0,76,22,108
4676,828,11,316,133,368
4677,245,7,83,60,95
4679,1579,36,530,335,678
4680,879,56,381,182,260
4681,932,28,403,216,285
4683,77,0,19,18,40
4684,1364,12,380,259,713
4685,328,6,131,66,125
4686,87,3,45,16,23
4691,278,1,92,65,120
4693,415,6,193,89,127
4694,1865,80,842,432,511
4730,7858,449,3707,1704,1998
4732,1392,96,624,330,342
4733,241,0,107,58,76
4734,627,35,232,179,181
4735,434,38,183,104,109
4736,7626,668,3214,1656,2088
4739,756,59,350,157,190
4740,927,85,268,280,294
4741,0,0,0,0,0
4742,2683,53,1287,733,610
4743,3886,188,1628,1076,994
4745,755,42,376,166,171
4746,419,47,214,88,70
4747,1134,65,507,258,304
4750,1692,107,797,445,343
4756,2804,203,1336,511,754
4757,2275,96,786,568,825
4758,1142,86,514,241,301
4760,577,58,294,138,87
4761,412,22,182,79,129
4762,490,13,151,115,211
4763,617,27,342,122,126
4764,46,2,27,9,8
4765,1085,33,659,204,189
4766,311,12,161,64,74
4768,325,18,170,65,72
4769,7444,297,2884,2146,2117
4772,633,56,323,120,134
4773,573,3,289,95,186
4774,509,46,271,109,83
4776,827,28,382,223,194
4777,308,18,157,69,64
4779,240,15,115,52,58
4780,591,113,238,145,95
4781,466,42,248,69,107
4783,416,9,158,119,130
4785,1993,215,912,487,379
4786,1512,56,643,412,401
4787,599,53,355,86,105
4841,6232,171,2774,1162,2125
4843,4095,35,842,1009,2209
4847,1188,30,404,252,502
4848,670,7,185,184,294
4849,3072,14,999,622,1437
4851,48,0,30,8,10
4852,35,0,12,8,15
4853,404,0,115,101,188
4854,1349,48,581,219,501
4855,257,0,46,69,142
4856,2541,61,783,471,1226
4858,1090,37,438,206,409
4859,499,0,253,116,130
4860,1312,29,431,170,682
4861,2247,68,1009,477,693
4862,2971,50,1358,616,947
4863,925,69,385,215,256
4864,3989,145,2183,911,750
4901,21282,739,8280,6088,6175
4910,1549,61,707,273,508
4911,1624,125,797,337,365
4912,812,52,381,154,225
4915,6829,251,2448,1352,2778
4917,2129,19,688,602,820
4918,313,0,53,65,195
4920,1380,65,689,303,323
4921,1106,43,512,293,258
4922,913,17,531,126,239
4923,399,20,255,52,72
4924,1813,59,807,498,449
4925,130,4,52,20,54
4926,44,0,0,0,44
4927,2712,127,1546,522,517
4928,1619,71,781,302,465
4929,690,46,376,151,117
4930,3509,204,1975,504,826
4932,1126,37,490,292,307
4933,53,0,26,27,0
4936,150,0,79,34,37
4937,4942,87,2339,1214,1302
4938,8167,368,2839,2552,2408
4939,918,73,426,209,210
4940,0,0,0,0,0
4941,1146,19,488,250,389
4942,1092,82,598,223,189
4943,1408,74,765,268,301
4944,51,0,51,0,0
4945,766,50,373,178,165
4947,1340,35,427,289,589
4949,663,11,292,138,222
4950,3841,112,1984,631,1114
4951,749,47,276,140,286
4952,1560,46,739,361,414
4953,2534,68,1278,578,610
4955,1180,31,527,185,437
4956,622,9,313,125,175
4957,3404,176,1658,705,865
4958,1726,98,899,404,325
4961,791,2,408,159,222
4962,98,0,46,8,44
4963,5827,191,2559,1182,1895
4964,111,0,23,14,74
4965,1685,67,859,336,423
4966,1398,52,725,261,360
4967,3188,158,1489,685,856
4969,1006,38,398,304,266
4970,1353,14,597,243,499
4971,1619,50,814,367,388
4973,1223,29,528,267,399
4974,2198,117,841,463,777
4975,132,0,59,35,38
4976,7676,476,3692,1579,1929
4978,608,25,277,111,195
4979,799,13,350,263,173
4981,1908,23,804,419,662
4982,292,0,166,43,83
4983,1327,28,620,328,351
4984,536,17,245,103,171
4985,61,3,29,20,9
4986,1277,61,661,207,348
4987,834,22,362,238,212
4988,1997,61,747,756,433
4989,3216,138,1341,747,990
4992,399,0,21,200,178
5001,7334,295,2461,1297,3281
5031,128,0,22,34,72
5032,2034,40,898,376,720
5033,2163,74,834,481,774
5034,304,3,97,115,89
5035,512,10,227,108,167
5036,926,23,356,151,396
5037,341,0,65,44,232
5038,1022,50,432,162,378
5039,849,18,377,181,273
5040,393,6,195,63,129
5041,327,32,244,9,42
5042,405,40,175,41,149
5043,661,3,192,99,367
5045,1534,17,522,299,696
5046,923,68,395,195,265
5048,2169,89,733,550,797
5050,131,9,100,19,3
5051,1231,62,376,277,516
5052,138,0,50,54,34
5053,345,14,64,23,244
5055,2517,47,259,262,1949
5056,361,9,113,63,176
5058,212,27,50,36,99
5059,408,0,81,98,229
5060,3537,194,1432,588,1323
5061,1451,9,346,599,497
5062,538,4,199,122,213
5065,869,27,354,135,353
5067,225,3,37,69,116
5068,2553,72,1068,456,957
5069,437,11,193,84,149
5070,437,17,96,70,254
5071,113,0,28,0,85
5072,460,19,107,108,226
5075,898,12,230,132,524
5076,273,9,127,70,67
5077,910,37,351,125,397
5079,583,13,252,96,222
5081,386,14,192,80,100
5083,184,25,79,30,50
5084,191,0,90,35,66
5086,550,17,305,113,115
5089,4113,218,1630,755,1510
5091,2882,21,596,568,1697
5101,3475,167,1805,718,785
5141,101,12,24,48,17
5142,600,33,219,116,232
5143,3568,260,1465,760,1083
5146,563,23,211,96,233
5148,706,29,216,169,292
5149,1848,106,715,325,702
5150,759,29,370,233,127
5151,1159,36,587,167,369
5152,315,2,109,61,143
5153,602,30,250,156,166
5154,426,0,109,93,224
5155,608,48,223,66,271
5156,7247,327,3498,1264,2158
5158,911,46,441,126,298
5161,487,10,133,67,277
5201,11690,544,4657,2495,3994
5250,2999,51,950,542,1456
5251,1083,17,237,200,629
5252,227,9,92,46,80
5253,531,4,109,128,290
5254,162,9,7,13,133
5255,3198,113,1262,608,1215
5257,2233,43,674,818,698
5260,367,0,144,108,115
5261,2167,61,1100,485,521
5262,1834,37,644,331,822
5301,13401,412,4568,2855,5566
5340,514,0,187,71,256
5341,364,0,127,86,151
5342,509,14,230,95,170
5343,652,16,259,129,248
5345,1923,43,647,407,826
5346,4265,115,1086,1129,1935
5350,654,11,341,120,182
5352,685,14,284,129,258
5353,676,15,258,106,297
5354,1673,26,715,381,551
5355,602,40,266,98,198
5356,801,3,240,235,323
5358,141,4,39,25,73
5359,444,8,154,73,209
5360,203,10,74,30,89
5361,814,23,314,173,304
5362,67,0,20,6,41
5363,1716,48,563,376,729
5401,25599,1526,4102,8408,11563
5403,15299,473,3232,2554,9040
5404,6132,463,2001,1286,2382
5405,4318,0,232,4076,10
5408,7337,182,2409,1228,3518
5439,1705,10,168,1510,17
5440,1334,46,656,256,376
5441,710,43,285,139,243
5442,307,31,125,48,103
5443,5346,274,1948,951,2173
5444,1125,28,325,213,559
5445,2989,56,422,344,2167
5446,12707,313,3453,2967,5974
5447,63,11,16,12,24
5448,780,53,381,93,253
5450,4077,269,2230,658,920
5452,15997,306,3367,3170,9154
5454,3608,90,1249,566,1703
5455,844,22,297,185,340
5456,1073,18,375,252,428
5457,1087,20,600,163,304
5458,1833,22,586,408,817
5459,1671,122,883,460,206
5461,3441,71,877,659,1834
5462,1521,87,511,219,704
5463,464,31,159,116,158
5464,2655,67,752,679,1157
5465,4106,50,794,579,2683
5468,10183,349,4215,2358,3261
5471,668,59,241,143,225
5472,1309,91,476,264,478
5473,1106,9,297,187,613
5474,697,9,195,170,323
5476,2302,135,1401,379,387
5477,3509,81,999,492,1937
5478,11429,517,4451,2398,4063
5481,0,0,0,0,0
5482,5918,116,869,595,4338
5483,1149,81,579,212,277
5485,78,0,38,24,16
5486,1328,22,324,246,736
5487,1098,43,394,167,494
5488,6126,587,2614,1388,1537
5489,2555,60,509,449,1537
5491,4740,136,1774,1053,1777
5492,559,16,227,116,200
5494,1333,67,327,269,670
5495,7433,86,1492,1133,4722
5602,9467,372,2285,1487,5323
5640,132,0,60,18,54
5641,13063,437,5626,2588,4412
5647,890,34,353,140,363
5648,297,0,62,19,216
5649,543,37,236,116,154
5650,945,21,372,166,386
5651,1173,6,325,235,607
5652,678,42,342,117,177
5653,341,16,153,66,106
5654,664,0,440,107,117
5655,2273,210,864,394,805
5656,2857,86,896,1194,681
5657,78,0,9,11,58
5658,1096,28,405,237,426
5660,1465,26,349,272,818
5661,4718,158,1787,833,1940
5663,5817,163,1660,2319,1675
5664,95,0,26,0,69
5667,1736,95,625,330,686
5669,546,10,247,114,175
5672,3444,30,520,674,2220
5673,2044,26,412,320,1286
5674,1344,18,323,175,828
5675,969,49,511,179,230
5676,3940,156,1385,510,1889
5677,1849,0,479,224,1146
5678,125,0,70,40,15
5679,2721,188,1495,519,519
5680,1614,68,625,297,624
5681,303,4,95,68,136
5682,872,0,234,167,471
5701,16519,709,6355,3243,6212
5730,254,3,102,41,108
5732,837,24,209,311,293
5733,4546,167,1889,856,1634
5734,1029,28,466,145,390
5735,3504,56,1414,1101,933
5736,519,0,200,154,165
5737,626,9,212,78,327
5738,996,25,372,169,430
5739,1163,56,604,217,286
5740,0,0,0,0,0
5742,523,16,210,91,206
5743,3184,181,1402,728,873
5744,556,20,273,112,151
5747,231,3,88,58,82
5748,267,20,139,45,63
5751,703,1,202,149,351
5753,9026,246,2747,2882,3151
5757,696,16,218,141,321
5758,603,26,217,120,240
5759,1612,47,852,294,419
5760,1054,38,445,159,412
5761,778,56,287,135,300
5762,375,5,139,59,172
5763,2162,126,671,465,900
5764,2894,82,1268,754,790
5765,1312,36,515,286,475
5766,483,13,116,75,279
5767,879,27,324,179,349
5769,946,3,414,143,386
5770,860,20,386,142,312
5772,568,14,204,115,235
5773,1896,72,763,386,675
5774,841,35,395,199,212
5775,355,19,132,52,152
5776,565,23,212,115,215
5777,2634,49,1248,564,773
5778,574,6,258,139,171
5819,7729,278,3366,1477,2608
5820,485,27,212,105,141
5821,895,31,290,170,404
5822,1368,100,640,272,356
5824,934,44,561,130,199
5825,115,3,45,24,43
5826,690,25,251,178,236
5827,300,16,48,83,153
5828,1537,32,533,190,782
5829,1431,63,744,238,386
5830,1273,55,579,261,378
5832,628,18,208,158,244
5833,222,5,132,43,42
5836,901,21,460,117,303
5837,317,28,178,35,76
5839,583,22,293,61,207
5841,369,9,81,52,227
5842,340,16,197,46,81
5843,1968,116,878,496,478
5845,857,40,401,185,231
5846,804,32,491,106,175
5847,701,22,358,138,183
5850,193,0,108,46,39
5851,5346,193,2326,1340,1487
5853,490,19,242,62,167
5855,5652,409,2697,1095,1451
5857,1606,110,775,357,364
5858,337,25,164,83,65
5859,1397,108,674,298,317
5860,2007,108,1010,362,527
5862,280,3,93,22,162
5866,517,13,212,128,164
5867,648,55,316,73,204
5868,287,4,187,51,45
5871,1074,26,490,213,345
5872,726,24,434,160,108
5873,561,8,237,144,172
